"predm" "predu" "trendgia" "lon" "lat"
-60.093314401694 2.15291917083172 -296.457428103306 305.4098361 70
-161.974654634395 2.80269571619467 -296.883446524043 306.1538462 71
-129.759467724433 2.37497632113798 -312.347549736807 303.4285714 73
-218.979054050064 2.53138203441265 -307.001542188993 306.8571429 73
-153.761292297283 2.16678174954657 -321.854619068739 303.6363636 74
-160.318012192333 2.11597272344424 -318.949174602983 307.2727273 74
-8.36030988103145 1.37542684347987 -299.07096001667 300 75
-57.0052363963266 1.55567977807382 -315.018581810397 303.8709677 75
-105.185912467358 2.12620202333095 -255.079573654643 300 76
-129.545100751318 3.07144120895871 -274.655974658034 304.137931 76
-143.479540530425 2.35232862442034 -207.589412476735 299.25 77
-102.58715697751 1.60952513739535 -231.810316116394 291.7241379 76
-135.505177259056 1.89573619560685 -237.734272567067 295.862069 76
-222.019877702727 2.16180243504304 -206.215927714651 294.75 77
-58.366029788856 1.29694398111889 -207.352819707395 290.25 77
13.7549561740336 0.756378138814475 17.6019926789992 312.75 77
10.5573368279696 1.23126337229609 29.4344583057697 304.0540541 78
31.5950402605789 1.21021575637683 28.5833924967616 308.9189189 78
27.7665585875181 1.07014812742176 28.2809368300213 313.7837838 78
21.45060655904 1.1944982920866 43.8162668674265 309.7058824 79
49.5394072879836 1.3082534305197 38.315588136629 315 79
17.6527825567679 1.06434404429915 49.6974225333139 316.4516129 80
24.8642808769717 1.33066670907144 45.8266990014581 322.2580645 80
17.9595917364568 0.959166438382461 17.4919173658467 324 73
13.780664967452 0.826139689834648 14.4425050998314 321.8181818 74
21.7527779547402 0.853163875431083 20.6916809858847 325.4545455 74
13.3254918901047 0.715668102845349 13.0530096332182 319.3548387 75
17.7910491670557 0.797338276967539 18.3092583919692 323.2258065 75
26.3722489742195 0.856814067787165 22.8862930588552 327.0967742 75
13.5679424758092 0.655877802926116 14.6712785799822 316.5517241 76
18.7837058234485 0.772518315674284 19.0704655051312 320.6896552 76
21.882974464648 0.846423107736383 22.5314954368138 324.8275862 76
29.4397464423918 0.922883813046169 26.9204517988483 328.9655172 76
26.3427477316993 0.843455110818253 21.5375162260204 317.25 77
23.9515739939565 0.707154631946225 24.4443853746451 321.75 77
28.6597500073998 0.769132472123191 26.5561421071162 326.25 77
23.6092108100198 0.932632453668644 27.9666777011071 330.75 77
32.9807093179206 0.838966786900368 28.3649652270681 318.6486486 78
16.3659924148581 0.931917635456229 29.8083473468679 323.5135135 78
36.5199877579408 1.2231881500531 36.6641546193517 320.2941176 79
22.2661608320789 0.901491505632852 28.1606432572246 330.9677419 75
18.8547443469164 0.962386934923249 28.0835225830105 333.1034483 76
-39.6214859410567 1.33318222940386 -13.032658303321 329.0163934 70
-0.146610243927201 0.8659456057796 -1.56155580713501 324.6153846 71
6.33797011192314 1.22962408931231 2.37303383370594 327.6923077 71
9.24858572423892 1.03960288129899 9.32498703384527 322.7027027 72
13.937555459134 0.877600911925722 15.3018511275624 325.9459459 72
11.4260348819236 1.09083069852255 18.6455879917392 329.1891892 72
20.9281017283616 0.882044450417887 24.2226593448501 327.4285714 73
18.9285126068578 0.895202915153842 25.950770865517 329.0909091 74
-82.727412980975 1.63874007311821 -64.6455358359273 323.7313433 68
-46.3290209526842 1.38236035478648 -38.4850253324192 322.03125 69
-48.4915711500679 1.61575948550042 -39.4540115761262 324.84375 69
-20.1390259860477 1.12623577941406 -20.2787192167362 323.1147541 70
-12.2119215529514 1.43403493579774 -17.7221925505251 326.0655738 70
-113.156439599224 1.61355500812505 -61.2692798290232 320.1428571 67
-15.824883893743 1.81639278501988 -49.0755253505944 318.358209 68
-76.1670449355145 1.49895321316134 -54.6388474660907 321.0447761 68
-79.121479797519 1.67892615525792 -39.1126887783403 315.8940397 65
-63.7821461981808 1.94187235350639 -46.43825069177 316.8493151 66
-37.5066749103916 2.00805088024221 -50.6342960691291 317.5714286 67
-52.1794715894908 1.30501948995936 -25.6700850681494 316.0714286 62
-38.1892089134927 1.34856549005034 -25.1976967118539 314.7239264 63
-57.410558639018 1.96520280865977 -25.9605729502729 312.9936306 64
-69.0071171686209 1.86206151175274 -32.9995552670698 315.2866242 64
-22.9669767120474 2.26820408680688 -30.9497632746336 313.5099338 65
-26.2763781686945 2.10811069257057 -39.4012837593646 314.3835616 66
-77.7172771207449 1.73451164627389 -45.35553222605 315 67
-84.9742267797642 1.77894848385848 -45.6151535731133 315.6716418 68
-37.2706288195117 1.52392940582458 -35.1736127201113 316.40625 69
-29.7913015987541 1.38414370531081 -36.6494993609797 319.21875 69
-43.5691519357184 1.34218989945815 -19.0056731316844 314.2622951 70
-9.30583308254545 1.29908828070435 -20.4608015726226 317.2131148 70
-22.4162587403897 1.02550694775787 -20.6038187025717 320.1639344 70
-5.98330758092287 1.08308474581151 -4.53503939131841 321.5384615 71
-13.6627577604622 0.967069403678541 -8.09555133721634 315.3846154 71
-7.25871449203655 1.10411248319727 -7.04241952394766 318.4615385 71
-13.9380523908259 0.776159529111593 -3.76704508560484 312.972973 72
5.83122879691052 0.760088598300546 0.096445630715472 316.2162162 72
2.09684113727435 0.983135348400996 3.96979911091017 319.4594595 72
1.55261158209957 0.742011190978528 5.12363312527526 317.1428571 73
11.7498485400035 0.905333127838816 10.8567105799925 320.5714286 73
-16.9479475048507 0.870416037189237 -6.59418360167092 310.2857143 73
5.36886603449533 0.681254729434474 -0.848715016251402 313.7142857 73
-5.56957941792702 0.779012877320104 -7.87147986953159 310.9090909 74
-0.31009799314454 0.654826118733923 1.35957282216529 314.5454545 74
9.52212271928416 0.730938555337275 9.02190402122907 318.1818182 74
-37.6819018764788 1.08168917017418 -18.954605189264 307.7419355 75
-2.08670995387723 0.731967757085933 -3.28438868627896 311.6129032 75
6.40097038187161 0.696699998318144 6.73073409554837 315.483871 75
0.520142503288684 0.98324427635178 -3.90548309391797 308.2758621 76
6.38571142120949 0.724015503730728 7.25044167904024 312.4137931 76
5.2926048562704 1.22563973806328 8.34119385473348 303.75 77
13.2996541087033 0.994288311929461 13.5359889185396 308.25 77
10.6160214201062 0.649902238186779 10.5651239388006 257.7272727 -83
-3.82853742706386 0.841537145729812 -1.88957151076712 265.9090909 -83
-6.19471076587492 0.672760464339511 -7.70922434121394 274.0909091 -83
11.4715350863633 0.815432025542791 6.30708390236168 282.2727273 -83
3.02288029746496 0.77483672679944 3.16508632756149 262.8 -82
1.0099814107135 0.538927643291023 -1.86081664192973 270 -82
15.4307155046741 0.796921303432394 12.1247668494566 277.2 -82
24.1797107528259 1.03142203649933 30.1644174320423 284.4 -82
22.9494118634024 0.754912827594147 28.5490260697496 291.6 -82
3.23872824734525 0.665353102644237 2.75181931000546 266.7857143 -81
4.18543668685235 0.591449447293207 5.87261202343292 273.2142857 -81
23.2608086754114 0.554773574467352 28.8664773339034 279.6428571 -81
17.381902059861 0.89669332882797 14.3791797621672 286.0714286 -81
19.8467150126907 0.896025818320724 16.7668546773241 292.5 -81
-4.07855508816638 0.555048562150419 -2.85189603727556 270 -80
3.48821396479715 0.565180998893365 3.14950004220755 275.8064516 -80
17.788120345817 0.561750654012914 15.721519640079 281.6129032 -80
-20.3350830324315 0.620599948170891 -21.4073184315223 272.6470588 -79
-10.3105013662065 0.610655360788905 -10.5226898766378 277.9411765 -79
-65.0989470170102 1.52305202559586 -64.4118405820812 270 -78
-41.6247385678158 1.01744325868356 -39.9523428498714 274.8648649 -78
-19.7590119205316 0.598566978616644 -19.022738874051 279.7297297 -78
-3.25105744316412 0.644647787511853 -2.2981053841197 284.5945946 -78
-78.8323293206021 1.36090371337604 -77.4767631943486 272.25 -77
-49.1205794025069 1.35355984994982 -49.0756508469922 276.75 -77
-21.4625391851232 0.849451209047115 -21.7946123522534 281.25 -77
-78.6543548700844 1.55110727987705 -75.2806544286281 275.1724138 -76
-44.0327002817943 1.22728165417259 -45.5580551857824 279.3103448 -76
-16.7670831619701 0.930394934920543 -13.4177237864408 283.4482759 -76
0.219729363958529 0.794573005655502 0.570205735487018 287.5862069 -76
-73.6873268538173 1.52476885679945 -77.2714989617755 276.7741935 -75
-44.8886904092409 1.26748102662539 -46.8420203880323 280.6451613 -75
-23.5137207032225 1.14155071435675 -23.6868222042031 284.516129 -75
-8.81026535405742 1.02164486805116 -7.81631219213468 288.3870968 -75
0.872169931838865 0.981715498457142 -0.396156186377411 292.2580645 -75
8.26698175790161 0.877116152884431 7.13671075310467 296.1290323 -75
7.55534925134873 0.946301700340183 11.6745519540627 300 -75
-52.2801705091925 1.31280896952161 -46.4148427289442 281.8181818 -74
-5.60704418749495 0.583287032095962 -5.28109481211754 283.2352941 -79
-0.641204475733711 0.695885480317354 -1.78462469692866 285.75 -77
10.2886457117171 0.892250563025088 11.615991037036 291.7241379 -76
14.1536416885089 1.01232882915356 15.4194454350484 295.862069 -76
14.755259825526 0.675191380961054 14.5077723064639 298.8 -82
-1.30035632422423 0.418508981298621 -1.28224256968614 266.4 -86
-6.22800566339124 0.365820093567288 -5.99473500905497 280.8 -86
-5.34969130828174 0.342397693968072 -5.97479486414547 295.2 -86
-2.32583395842212 0.360022284545381 -2.41236125058644 309.6 -86
0.670355042981903 0.602818229943632 -0.593939999864329 261.2903226 -85
-12.7852210986321 0.494688463354551 -12.920741353742 272.9032258 -85
-13.6614364773656 0.427540947865962 -12.4290925350428 284.516129 -85
-7.17310607354365 0.457677034387284 -8.38521335142834 296.1290323 -85
-6.03173515489354 0.461328876067881 -5.57691549997369 307.7419355 -85
-3.11074590229223 0.31643131673903 -2.68698945245663 319.3548387 -85
9.25436277007427 0.835775647616698 9.00327190477909 257.8378378 -84
-11.62325760538 0.641759395839414 -10.154393071301 267.5675676 -84
-17.1644787828076 0.8928115097289 -15.7495357737063 277.2972973 -84
-4.24644707794855 0.665058287328043 -6.41597889161258 287.027027 -84
2.86070809805998 0.694751835187987 0.354672107181566 296.7567568 -84
-4.21029264026143 0.468301804656155 -2.11407338261067 306.4864865 -84
-5.08523675590058 0.48327235499922 -4.2978681669773 316.2162162 -84
-1.37538189655478 0.376897088829931 -1.60798704414203 325.9459459 -84
16.0615859437687 0.809451058938688 17.4943067881885 290.4545455 -83
5.6375991114527 0.547099330210225 12.2854674589116 298.6363636 -83
-3.94566483459545 0.58559254284925 -1.5405630890729 306.8181818 -83
-3.27457897280246 0.486483555219555 -4.89327167961176 315 -83
-0.463287954939422 0.3536965272547 -1.43982623534991 323.1818182 -83
-1.77435127039564 0.522380080728741 -5.91504491369858 306 -82
-7.49556275122115 0.441414205855321 -8.53093974220549 313.2 -82
-6.81742192029148 0.389903872506679 -5.26225011672398 320.4 -82
2.70830098192936 0.415363024122368 2.89000199484811 331.3636364 -83
7.34941770282271 0.323904801195409 7.79509099115192 339.5454545 -83
-0.210722991644178 0.298895377137809 1.40717571192995 327.6 -82
6.23398368552791 0.336378861282581 5.91785171527839 334.8 -82
9.24200789196148 0.415052226888786 9.25196480134078 342 -82
11.8991213643994 0.42747045214802 11.9919531152104 349.2 -82
3.67294104533924 0.360196223466162 -1.0045941960147 324.6428571 -81
4.94806273049259 0.415488907926806 3.53560527055259 331.0714286 -81
8.42470556409755 0.350586991126736 8.89956430911084 337.5 -81
11.3462347455135 0.294986958452721 11.1726552344192 343.9285714 -81
13.4737253705239 0.404420068841567 13.4758890051204 350.3571429 -81
-0.778316620517101 0.416891668390247 4.66976885391349 328.0645161 -80
6.04356124743039 0.43391444690867 7.72679497278703 333.8709677 -80
9.40262743399521 0.463991850508759 8.8204944890761 339.6774194 -80
12.4122223167187 0.379471537456823 12.9227256041572 345.483871 -80
14.3879486037423 0.384153961966708 14.4800942657795 351.2903226 -80
-2.95037122664423 0.552219325717618 -1.90014797582674 325.5882353 -79
-11.9027272304553 0.519964937582751 -18.5833487035516 330.8823529 -79
10.5842623319435 0.487852761797832 11.5067105700695 336.1764706 -79
10.9675376015537 0.502726795882569 11.1502248037422 341.4705882 -79
12.7505308569874 0.466666958342413 12.5507560476191 346.7647059 -79
0.629017995613169 0.56670060510956 -1.36729972671088 323.5135135 -78
2.86810072871769 0.661743765149232 2.96669082285619 328.3783784 -78
8.00548034055798 0.649216832066739 11.3594102063108 333.2432432 -78
13.591597611057 0.52985563580987 12.2098721104524 338.1081081 -78
13.8289765779749 0.488149924226755 14.5795847679416 342.972973 -78
12.449568146988 0.50868932572812 12.3751279216913 347.8378378 -78
14.8840533523357 0.776447625512639 14.1194662704644 335.25 -77
15.8154684446348 0.709750842653185 16.596996510577 339.75 -77
16.1610761030853 0.533812785307505 15.7789816340575 344.25 -77
0.0319583582368777 0.678683534126471 3.5646139755705 326.25 -77
12.1137233812579 0.662300851738821 8.98407609683387 330.75 -77
9.96185224966353 0.6022060457142 15.830411952866 328.9655172 -76
12.696988485328 0.60094864271411 15.0670689404715 333.1034483 -76
12.0593045208144 0.623958172655476 15.4501678551504 337.2413793 -76
18.6801873136567 0.829970994681365 18.5942788269756 341.3793103 -76
19.2088119340889 0.779156717651679 19.5842462385143 345.5172414 -76
21.1820759065209 0.923317746178838 22.9203578863892 342.5806452 -75
25.7798281034397 0.868131145230729 26.0059544928785 346.4516129 -75
25.7885628052452 1.04132203838496 29.4527156913908 343.6363636 -74
29.3793577126679 0.925970926073406 29.7579268559816 347.2727273 -74
28.4887229583713 0.719937794457532 28.5349691046403 350.9090909 -74
24.3958652185577 1.0884690233988 30.8756766362433 344.5714286 -73
29.0159709807183 0.968410324051454 30.3516743985324 348 -73
31.1307653233469 0.865254479885535 30.3963997477127 351.4285714 -73
23.1530645310257 0.904033873115918 31.7912985163162 348.6486486 -72
28.2766528876504 1.22132226307773 35.2253765985045 346.1538462 -71
31.3363140956855 0.899974474319348 33.092220082525 349.2307692 -71
28.9097929770191 1.18024127685785 28.0335811505821 1.6216216 -72
36.444013648566 1.03459030577393 30.9061886925221 351.8918919 -72
31.577609155509 1.16666741007431 31.4502505738306 355.1351351 -72
33.0779183994348 1.04283728272778 30.317530633738 358.3783784 -72
27.0079650329251 1.13672418911567 28.8149093657738 1.5384615 -71
29.1050127759279 1.23762336632723 32.718596126016 352.3076923 -71
26.6217546793998 1.05366716305657 32.1445502956535 355.3846154 -71
26.4579050691621 1.12329949358798 31.5885879515286 358.4615385 -71
18.8554501533788 0.960393264145392 20.2426861352974 17.8378378 -72
19.2580312959233 1.08092031160938 19.9186694553543 21.0810811 -72
20.1460978235209 0.843735956747906 21.671522731977 24.3243243 -72
21.9085395447194 1.08239784513635 21.6131188623151 27.5675676 -72
23.1418501265655 1.16191018810024 23.3761868352756 30.8108108 -72
25.848395155347 1.01332846729002 26.272772294511 4.6153846 -71
24.7069211155674 1.34113787345844 25.1604249639168 7.6923077 -71
23.6050874473183 1.27373682759692 24.1733309660464 10.7692308 -71
23.9166892580809 1.00215199753552 23.0426823752635 13.8461538 -71
22.7239686629471 1.15148058710963 22.3608703874944 16.9230769 -71
23.1405148668074 1.04453802177713 21.9322243521764 20 -71
21.3698599092506 1.32404104343873 21.5806782204877 23.0769231 -71
26.4740334067707 1.13902854920386 27.234968487906 26.1538462 -71
28.8601850679906 0.969273613832118 29.9845063398781 29.2307692 -71
31.6881649838807 1.26243384446617 31.9672414675656 32.3076923 -71
31.347537273989 1.11228242745411 32.7239921313803 35.3846154 -71
20.973689676997 1.30518089929531 25.4591666445065 7.3770492 -70
21.3904829216638 0.907085645435579 24.3043183123753 10.3278689 -70
20.5353861977921 1.22250790439714 23.3162330481132 13.2786885 -70
17.1356245820462 1.02144064408864 22.13720264385 16.2295082 -70
19.1890806660085 1.28913010473609 21.7375377243044 19.1803279 -70
23.339665860943 1.03365736190319 22.9619826535478 22.1311475 -70
23.1533859568274 1.17095335883656 28.8177214092158 25.0819672 -70
13.4539320966779 1.43835927501761 11.0609717412791 28.0327869 -70
20.6000262016123 1.04478058550935 24.4209245722066 30.9836066 -70
44.3866177580223 1.22836800349239 38.2578890599695 33.9344262 -70
30.9976761790357 1.02952468338365 31.0221279256647 38.4615385 -71
34.0557219148937 1.00163324701955 38.8937390682224 36.8852459 -70
7.5220344376978 0.653533862667021 36.6176953650148 39.8360656 -70
32.9466303775142 0.97557965779763 35.9420361926892 42.7868852 -70
28.2761782716403 1.10260678415823 41.1134484131198 32.34375 -69
20.4914315157303 1.00800728976208 44.2662293792915 35.15625 -69
21.5733307875254 1.06402150036628 42.9572754661743 40.78125 -69
38.8500165380984 1.17316306912998 41.3753620296653 43.59375 -69
46.2291024252064 0.937571695818038 39.3703952595344 46.40625 -69
36.4755612413902 1.08582472823399 37.1978231264304 49.21875 -69
11.9092833957029 0.748927567493342 47.3700763028217 41.641791 -68
37.9914693722665 1.17544736154069 44.9445485828767 44.3283582 -68
36.8131818253836 0.94651203151629 43.540593505631 47.0149254 -68
35.742257590961 0.831129536688482 42.7780782726805 49.7014925 -68
48.1200864922828 1.1016857401445 41.6471472839225 52.3880597 -68
9.93452851550015 0.685765942043106 49.0791248225619 45 -67
20.9941043544901 1.04669172133579 47.4640162311052 47.5714286 -67
28.7890813314254 0.711375686951446 46.7026755704809 50.1428571 -67
48.8221198318043 1.35940226476193 45.6205447301326 52.7142857 -67
14.0224359847002 0.536340204141488 50.4510214139122 50.5479452 -66
17.6465960210159 0.518566697172387 18.2082701553998 63.28125 -69
13.9664971211466 0.495489003595409 13.6019626588857 66.09375 -69
38.6391507078538 0.801974466847633 38.1242854976976 55.0746269 -68
31.6877955581473 0.893461882042067 32.6070571487335 57.761194 -68
28.3660499494687 0.857449040307784 27.7821155537243 60.4477612 -68
21.0977269974785 0.538539440593767 22.6779844705956 63.1343284 -68
18.238582213731 0.669904905278492 18.1860410918972 65.8208955 -68
10.5328349570986 0.449282939808081 14.3871308318216 68.5074627 -68
48.1052466861754 0.848577774093336 43.3321238521899 55.2857143 -67
40.739131919741 1.09340527941699 38.1178178448334 57.8571429 -67
31.2610322256315 0.783308561117989 33.8364918427704 60.4285714 -67
39.9734774612866 1.31744406599735 48.325882077075 53.0136986 -66
21.3698321574113 0.723197038557422 47.6571600223352 55.4794521 -66
32.6043689979579 0.943208257591599 46.0172544800037 57.9452055 -66
3.50499023629101 0.248158996092483 3.48795397124751 63.4285714 -73
5.08225665639412 0.329015727904198 5.10528326984929 63.2432432 -72
3.28625498562442 0.315257425898707 3.36117500603454 66.4864865 -72
8.25890238625436 0.405436139879278 8.70196134334201 63.0769231 -71
5.95421531958123 0.282723291953757 4.83012746467558 66.1538462 -71
4.24523023807986 0.290193159670121 5.36931960620773 69.2307692 -71
9.62094687187302 0.336263122397771 8.65042472229337 66.3934426 -70
6.94120443127424 0.402095615965335 7.63958122860147 69.3442623 -70
10.0806202797667 0.52242420498813 10.3645342025697 68.90625 -69
6.9291645027805 0.406492365137461 12.3786312678239 71.1940299 -68
3.51965273162555 0.255686451851425 3.54710153128975 67.7419355 -75
3.27728184069638 0.248486287628182 3.33607004018326 63.6363636 -74
2.2543347016026 0.207474410481256 2.24251893595336 67.2727273 -74
1.30171449126874 0.214222029462631 1.34497546517016 70.9090909 -74
2.28117544802514 0.273359001886813 2.30976232786026 66.8571429 -73
1.38947402414105 0.278545119483929 1.37411039910047 70.2857143 -73
0.56542775630665 0.277352896909837 0.553244245985876 73.7142857 -73
2.06945256035634 0.259899817740927 2.44614037203234 69.7297297 -72
1.20665926817199 0.243726528675741 0.761030727330126 72.972973 -72
2.99846007679628 0.377059230240109 2.61586508196656 72.3076923 -71
3.61550701706029 0.389137243943838 3.58971631935186 75.3846154 -71
4.95256721034812 0.435428884681443 4.86382267264393 72.295082 -70
4.26237004618735 0.393422300312784 4.71023918015078 75.2459016 -70
6.17579404350911 0.458473690730888 6.0384195516216 78.1967213 -70
6.01296134060566 0.545068841512199 7.27570637695239 77.34375 -69
9.11533566542586 0.645370211975294 8.91070874170207 80.15625 -69
10.8170270910577 0.46780425402445 11.1106029602804 82.96875 -69
8.59336829164359 0.494540578529195 10.9373906767716 79.2537313 -68
15.1050998254501 0.67049659001067 13.5994221429964 81.9402985 -68
14.3385050455784 0.673172398892829 14.6326684609991 84.6268657 -68
14.348217631052 0.54841694806354 14.3969834566216 87.3134328 -68
12.8273865223292 0.560042576921692 12.4776980855441 90 -68
10.6501266940954 0.583911791233433 10.2761294664101 92.6865672 -68
7.92249359370467 0.516599372681278 7.78278470572334 95.3731343 -68
4.61934859539805 0.598539451195919 5.06127636168541 98.0597015 -68
1.01800097845349 0.812349795182914 1.1954767570547 100.7462687 -68
21.3293204518731 0.718738789993447 17.1883636911261 83.5714286 -67
13.667052190867 0.693972508964054 15.2304171985112 86.1428571 -67
15.9197972020049 0.754853017079797 13.3813996637472 88.7142857 -67
7.8474175073504 0.466202168412811 10.5601782528516 91.2857143 -67
7.65674329055283 0.786414466709585 7.72075292032693 93.8571429 -67
4.43525203139999 0.731780248000942 5.17545280208215 96.4285714 -67
3.44595877935977 0.682730739498941 2.78747338566979 99 -67
-1.80721742156878 0.986537297813432 -1.5063263950196 101.5714286 -67
